feature,mean_abs_shap,corr,year,area,season
wind_direction_category_N,0.6230455,-0.9849719869703412,2001,North Interior,winter
wind_direction_category_NW,0.639959,-0.926771435622656,2001,North Interior,winter
wind_direction_category_W,0.7087968,-0.9700041313536336,2001,North Interior,winter
wind_direction_category_S,0.7157419,-0.9852208703845643,2001,North Interior,winter
wind_direction_category_NE,0.9868552,-0.9950007790878789,2001,North Interior,winter
wind_direction_category_E,1.1522899,-0.9900583328162305,2001,North Interior,winter
wind_direction_category_SW,1.3973812,-0.9823657865273364,2001,North Interior,winter
veg_group_Conifer Forest,0.015982648,0.7557056198957381,2001,North Interior,all
veg_group_Chaparral,0.02328548,0.6550054105644473,2001,North Interior,all
wind_speed,0.023649398,0.12684529467012662,2001,North Interior,all
max_relative_humidity,0.031510282,-0.26707475042872303,2001,North Interior,all
specific_humidity,0.033238385,-0.39803009107265375,2001,North Interior,all
SWE,0.040484894,-0.8231709872522185,2001,North Interior,all
min_relative_humidity,0.07094031,-0.8389507834593752,2001,North Interior,all
precipitation_amount,0.08354374,-0.15765081473162748,2001,North Interior,all
line_density_km_per_cell,0.113036364,0.7678151181793368,2001,North Interior,all
dead_fuel_moisture_100hr,0.1226978,-0.8471183300848728,2001,North Interior,all
min_air_temperature,0.13885137,-0.8810424880395282,2001,North Interior,all
slope_max,0.1584791,0.8750680366587898,2001,North Interior,all
LAI,0.1668921,0.8950245521470754,2001,North Interior,all
surface_downwelling_shortwave_flux_in_air,0.20361248,0.9082014950856625,2001,North Interior,all
dead_fuel_moisture_1000hr,0.21601303,-0.8928360308001715,2001,North Interior,all
road_density_km_km2,0.40955314,0.7256394604594939,2001,North Interior,all
max_air_temperature,0.41015586,0.9514302896770563,2001,North Interior,all
wind_direction_category_SE,0.5624882,-0.98269044427839,2001,North Interior,all
wind_direction_category_E,0.57319427,-0.9892428977213249,2001,North Interior,all
wind_direction_category_N,0.8519328,-0.9619725298924777,2001,North Interior,all
wind_direction_category_NE,0.97980136,-0.9906246585132285,2001,North Interior,all
wind_direction_category_NW,1.2555503,-0.9728448753578202,2001,North Interior,all
wind_direction_category_SW,1.3754497,-0.9835861501876612,2001,North Interior,all
wind_direction_category_W,1.4496725,-0.9906210011368043,2001,North Interior,all
wind_direction_category_S,1.49502,-0.987441447788135,2001,North Interior,all
veg_group_Chaparral,0.016367609,0.7299761955845128,2001,Sierra Nevada,summer
veg_group_Conifer Forest,0.020714205,0.8213629307580186,2001,Sierra Nevada,summer
veg_group_Grassland,0.020770999,-0.35006068638758586,2001,Sierra Nevada,summer
specific_humidity,0.023144484,-0.20886433699906273,2001,Sierra Nevada,summer
wind_speed,0.030979052,-0.056783807560857,2001,Sierra Nevada,summer
max_relative_humidity,0.061283655,-0.478691941144532,2001,Sierra Nevada,summer
min_relative_humidity,0.07634125,-0.6788435587537676,2001,Sierra Nevada,summer
min_air_temperature,0.09371741,-0.7717236851307352,2001,Sierra Nevada,summer
line_density_km_per_cell,0.097014554,0.8168369267180844,2001,Sierra Nevada,summer
precipitation_amount,0.124535024,-0.46198711899120937,2001,Sierra Nevada,summer
LAI,0.13118078,0.9108600873456925,2001,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.16116652,-0.36998098478181524,2001,Sierra Nevada,summer
slope_max,0.16590218,0.9052811750325617,2001,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.22075781,-0.5161587706724857,2001,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.22159453,0.6096730511958353,2001,Sierra Nevada,summer
wind_direction_category_E,0.38822597,-0.9322753854778459,2001,Sierra Nevada,summer
max_air_temperature,0.41030326,0.7204505277210299,2001,Sierra Nevada,summer
road_density_km_km2,0.44798353,0.6797616160922493,2001,Sierra Nevada,summer
wind_direction_category_SE,0.6162741,-0.9905707769940192,2001,Sierra Nevada,summer
wind_direction_category_NE,0.6529257,-0.9576754627114324,2001,Sierra Nevada,summer
wind_direction_category_N,1.0149478,-0.966741877848631,2001,Sierra Nevada,summer
wind_direction_category_W,1.5573062,-0.9891345070980346,2001,Sierra Nevada,summer
wind_direction_category_SW,1.7052978,-0.989809250935906,2001,Sierra Nevada,summer
wind_direction_category_NW,1.9042636,-0.9928718418411978,2001,Sierra Nevada,summer
wind_direction_category_S,2.2217925,-0.9945601078211812,2001,Sierra Nevada,summer
veg_group_Chaparral,0.021350682,0.21634827837803433,2001,Sierra Nevada,winter
veg_group_Conifer Forest,0.025543133,0.7633337136229598,2001,Sierra Nevada,winter
max_relative_humidity,0.035637688,0.23614112099167545,2001,Sierra Nevada,winter
wind_speed,0.039294165,0.2684591163298549,2001,Sierra Nevada,winter
min_relative_humidity,0.04627617,-0.6953555369151094,2001,Sierra Nevada,winter
specific_humidity,0.049258202,-0.7173453509858839,2001,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.067285545,-0.44199660012234315,2001,Sierra Nevada,winter
SWE,0.070831515,-0.8918256549262107,2001,Sierra Nevada,winter
line_density_km_per_cell,0.094038464,0.8456376198929417,2001,Sierra Nevada,winter
precipitation_amount,0.11158997,0.39224170267700154,2001,Sierra Nevada,winter
slope_max,0.14704281,0.8967638520927695,2001,Sierra Nevada,winter
LAI,0.20121062,0.8889585196345228,2001,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.24456325,-0.8625429040618615,2001,Sierra Nevada,winter
min_air_temperature,0.25770044,-0.6597386151500996,2001,Sierra Nevada,winter
road_density_km_km2,0.37607092,0.6702450138602359,2001,Sierra Nevada,winter
max_air_temperature,0.4269295,0.9122284296091809,2001,Sierra Nevada,winter
surface_downwelling_shortwave_flux_in_air,0.56761146,0.1861232247279448,2001,Sierra Nevada,winter
wind_direction_category_SE,0.6502856,-0.9864087371367574,2001,Sierra Nevada,winter
wind_direction_category_E,0.7336909,-0.9668495388453602,2001,Sierra Nevada,winter
wind_direction_category_NE,0.73464906,-0.9827704705967112,2001,Sierra Nevada,winter
wind_direction_category_N,0.9623337,-0.9844375371697408,2001,Sierra Nevada,winter
