feature,mean_abs_shap,corr,year,area,season
min_relative_humidity,0.15044725,-0.9425116613851635,2002,North Interior,winter
line_density_km_per_cell,0.16822515,0.7090450093438363,2002,North Interior,winter
LAI,0.17315291,0.7191502083582977,2002,North Interior,winter
dead_fuel_moisture_1000hr,0.30031407,-0.9205432554699995,2002,North Interior,winter
road_density_km_km2,0.32390773,0.7089949231890236,2002,North Interior,winter
max_air_temperature,0.489876,0.9646511923992773,2002,North Interior,winter
population_density,0.6685412,0.432503729621286,2002,North Interior,winter
min_air_temperature,0.040457662,0.10001808288661392,2002,Sierra Nevada,summer
veg_Native Grassland ,0.044426553,-0.9748445344347952,2002,Sierra Nevada,summer
max_relative_humidity,0.046550624,0.2386812847361401,2002,Sierra Nevada,summer
wind_speed,0.05319701,0.7671546362201359,2002,Sierra Nevada,summer
min_relative_humidity,0.074932,-0.5453243768885151,2002,Sierra Nevada,summer
specific_humidity,0.07614792,-0.6406903572912954,2002,Sierra Nevada,summer
dead_fuel_moisture_100hr,0.08720801,-0.44826165711055493,2002,Sierra Nevada,summer
line_density_km_per_cell,0.10168491,0.7163669719117948,2002,Sierra Nevada,summer
slope_max,0.10994162,0.39224879020113346,2002,Sierra Nevada,summer
LAI,0.11184959,0.7228697732997792,2002,Sierra Nevada,summer
surface_downwelling_shortwave_flux_in_air,0.11637493,0.7575886243466233,2002,Sierra Nevada,summer
dead_fuel_moisture_1000hr,0.27643672,-0.5930656256014715,2002,Sierra Nevada,summer
max_air_temperature,0.32875133,0.8813905671477057,2002,Sierra Nevada,summer
road_density_km_km2,0.3306238,0.6554238548679435,2002,Sierra Nevada,summer
population_density,0.78216356,0.3202518287422961,2002,Sierra Nevada,summer
veg_Native Grassland ,0.050847493,-0.947187267250861,2002,Sierra Nevada,winter
precipitation_amount,0.05512367,-0.9135515172620231,2002,Sierra Nevada,winter
min_air_temperature,0.061041728,0.20729095397857447,2002,Sierra Nevada,winter
wind_speed,0.066197075,0.6286511810674927,2002,Sierra Nevada,winter
dead_fuel_moisture_100hr,0.08261784,-0.3856976282037726,2002,Sierra Nevada,winter
min_relative_humidity,0.08917371,-0.6361700642398394,2002,Sierra Nevada,winter
line_density_km_per_cell,0.093359984,0.7629949335602584,2002,Sierra Nevada,winter
specific_humidity,0.11341087,-0.5881977838021812,2002,Sierra Nevada,winter
slope_max,0.1205579,0.5790635082239579,2002,Sierra Nevada,winter
